content,name
"（观众鼓掌欢呼）,主持人：今有一个话题：《死磕到底》。欢迎您收看今天的《超级辨辨辨》。那么下面让我们大家用热烈的掌声欢迎今天的双方辨友闪亮登场。,（音乐起，双方辨友登场）,主持人：来，请坐。我们今天的辩论主题就是你假如去了日,本，会不会买马桶盖？,舒悦：买。,李菁：不买。,舒悦：买。,李菁：不买。,舒悦：我说买就买。,李菁：我说不买就不买。,舒悦：小赤佬弄啥嘛小赤佬。,李菁：他说什么？小赤佬是什么意思？,主持人：他说你有点小刺挠，就是给你挠一挠。,舒悦：小赤佬呢，是我们上海人讲就是你聪明，你乖，你能,干呀，夸你。,李菁：哦，这是夸我呢。,舒悦：对。,李菁：谢谢老赤佬。,（观众大笑）,主持人：（主持人摇铃）禁止互相吹捧，我们今天的主题是你假如去了日本，来自中文台词网，买不买马桶盖。,李菁：不买。,主持人：为什么？,李菁：我为什么要去日本？,（观众哄堂大笑）,舒悦：这、这,李菁：我完全可以去日照嘛。,主持人：停，我们说必须要去日本。,李菁：那我也不买。,主持人：为什么？,李菁：因为我们家用的是蹲坑儿。,（观众哄堂大笑，主持人露出嫌弃的表情）,主持人：我们说必须用马桶，蹲坑儿都填平了。,李菁：那我也不买。,主持人：为什么？,李菁：一个小小的马桶盖还要到国外去买，还要到日本去买，这丢不丢人？,舒悦：很简单嘛，你到外地去，到国外去，带点东西回来这很正常的。到我们上海去带点那个五香豆，到苏州带点豆腐干，到天津带点狗不理包子，还有啊，到日本就带个马桶盖，你说对吗？,主持人：日本盛产马桶盖？,舒悦：不是，质量好，最要紧啊，他的承重量厉害。像您这个吨位,……,（未完）",李菁、舒悦《超级辩辩辩》台词（欢乐喜剧人）
"（跳舞）,澎恰恰：（唱）如果说你要离开我。,许效舜：（唱）如果说你要离开我。,澎恰恰：请诚实点来告诉我。,许效舜：请诚实点来告诉我。,澎恰恰：不要偷偷摸摸地走。,许效舜：走走走走。,澎恰恰、许效舜：像上次一样等半年。,九孔：你说你们会记住我，把你们的票投给我。,许效舜：双手借一下。,九孔：不要偷偷淘汰了我，再见面还要等三年。谢谢，谢谢。两位师傅从台北大老远的来我们《欢乐喜剧人》替九孔加油加情，来自中文台词网，只有一个目的，那就是要把九孔推向喜剧的最高峰，成为中国的喜剧大腕。,澎恰恰：走了走了。,九孔：等一下，还没开始表演，你们要走去哪里呀？,许效舜：对，飞机要快飞了。,九孔：等一下，等一下，师傅不好意思。,澎恰恰：好了，都来了嘛。,许效舜：对。,澎恰恰：今天既然要把九孔推向喜剧的最高峰。,许效舜：是。,澎恰恰：喜剧不外乎说学逗唱这四个字，说。,许效舜：说，会吧？,九孔：那一开始就来说个数来宝，你觉得如何？,许效舜：来，掌声鼓励一下啊。,九孔：老师，一二三四，打竹板，响连天，爆竹意思是除旧岁啊，梅花树表示到青春。一二三，三羊开泰，四五六啊，六逢春，春八春九春不归呀，福禄福寿是,许效舜：喂喂，等等，等等，这是,九孔：这个,RAP就是从中国的数来宝衍变而来的，大家说对不对呀？,（未完）",九孔、澎恰恰《歌舞秀》台词-20150523欢乐喜剧人
"郭麒麟：谢谢谢谢，大伙儿都知道我，德云一哥，是吧。今天我给大家表演一段相声，当然不是我自己，还带来我的搭档，那个谁。,闫鹤翔：,您先等会儿吧，打刚才这句我听着就难受。,郭麒麟：怎么的？,闫鹤翔：,我曹鹤翔很不开心。,郭麒麟：他说他今天不开心。,闫鹤翔：,就是。,郭麒麟：但我跟他不一样。,闫鹤翔：,你怎么了？,郭麒麟：我特别地开心，看见没有？看出来咱现在这实力了吗？,闫鹤翔：,还真有人缘。,郭麒麟：我是不是火了？,闫鹤翔：,是火了。,郭麒麟：你告诉我，我是不是火了？,闫鹤翔：,你火了。,郭麒麟：（笑）,闫鹤翔：,你有病吧你。,郭麒麟：没事啊，没事，你往这站。,闫鹤翔：,您是火了。,郭麒麟：我爱听这个，你知道为什么你一直不如我吗？,闫鹤翔：,我差一好爹呀。对不对？各位。这年头谁火，就看谁有一好爸爸。,郭麒麟：你认识我如同拥有一个好爸爸。,闫鹤翔：,你跟你爸学点好。,郭麒麟：我不跟他，我凭什么跟他学，你少来这个，来自中文台词网，我最烦的就是听这句。,闫鹤翔：,不是，郭麒麟，我得劝你一句。,郭麒麟：干嘛？,闫鹤翔：,你现在是很火，观众也很欢迎你，但是你得明白。,郭麒麟：我明白什么呀？,闫鹤翔：,你之所以有这么大的知名度，是因为你是个相声演员，你在德云社这个大家庭，这个团体里边，你才有今天这成绩。,郭麒麟：跟这团体有什么关系呀？,闫鹤翔：,你得有这个字号你才火呢。,郭麒麟：德云社，德云哪个是我？哪个是我？,闫鹤翔：,这是你爸爸的智慧。",郭麒麟、闫鹤翔《我爸不是郭德纲》相声台词
"郭亮：,谢谢大家的掌声。,郭阳：,谢谢。,郭亮：,我们俩往台上一站，各位都看出来了吧？,郭阳：,能看出点来哈。,郭亮：,哥俩孪生兄弟。,郭阳：,双胞胎。,郭亮：,英文叫猝死。,郭阳：,猝死，,你等会儿，你等会儿。,郭亮：,我们哥俩。,郭阳：,没有心脏病（,），不是猝死。,郭亮：,啊，对，（,）我是弟弟我叫郭亮。,郭阳：,对呀。,郭亮：,那他是我的哥哥，他叫郭阳。,郭阳：,是我呀。,郭亮：,其实很多朋友问我一个问题。,郭阳：,什么问题呀？,郭亮：,问得最多的。,郭阳：,嗯。,郭亮：,说你们这双胞胎，你们俩有没有心灵感应？,郭阳：,哎，问有心灵感应没有。,郭亮：,这是问得最多的问题。,郭阳：,有吗？,郭亮：,嘿嘿，没有。,郭阳：,没有啊。,郭亮：,这怎么能有心灵感应呢？,郭阳：,那是。,郭亮：,是不是？我们俩要有心灵感应，他干什么我都知道，来自中文台词网，那生活不就乱了嘛，对不对？,郭阳：,对。,郭亮：,但是说我们哥俩模样一样，长相一样，声音也一样。,郭阳：,嗯。,郭亮：,那有不一样的地方吗？,郭阳：,有吗？,郭亮：,有不一样的地方。,郭阳：,肯定有啊。,郭亮：,你比如说，我们俩这学习就不一样。",郭阳郭亮《奥斯卡我来了》相声台词
"谢谢大家，我是建国，谢谢。大家刚才也都看到了，刚才那个短片，其中有一幕是什么呢？就是外星人那个故事，在场的，随便哪一个男性有女朋友，你回家试试，你女朋友让你选一个吃饭的地方，你一个小时选不出来，你试试，你还想活到外星人来，你都活不到救护车来，真的，你的女朋友让你选一个吃饭的地方，一个小时选不出来，之后你会怎么样呢？她会让你体会到什么事战斗力，什么是恐怖，她会让你觉得地球有她在，外星人统治不了地球。,（未完）",王建国《今晚80后脱口秀》台词
"金星：,辛未，你们的健身房真不错。,辛未：,是，姐，咱们这个健身房是《今夜百乐门》的投资人开的，环境特别好。,金星：,妈呀，还挺有钱的。,辛未：,有钱。,金星：,那我以后就在这练。,辛未：,行，没问题，您是,金星：,行，我先上这个吧。,辛未：,先上去热身一下，省得受伤。,牟紫：,辛未来了。,辛未：,牟总。,金星：,谁啊？,辛未：,这个就是咱们《今夜百乐门》的投资人，牟总。牟总，这就是咱们金星老师。,金星：,你好你好。,牟紫：,金老师好，经常在电视里见。,金星：,不错，这环境真不错。,牟紫：,还行吧，你们俩慢慢练，随便吃随便喝，都记我账上，就跟到自己家一样好不好。,辛未：,谢谢，谢谢牟总。,辛未：,姐，来，咱们这手稍微往上一点，握得高一点。,金星：,高一点。,辛未：,对。,牟紫：,辛未，来，这边来，你教的不对，你这样会把金老师带跑偏的是不是，金老师，咱们这个《今夜百乐门》开场舞，你跳的不是很带感，来自中文台词网，你看你这小腿，虽然说肌肉是有了，但是线条不够流畅，这样，我作为一个资深的健身达人，今天我就教你一条特别快速的塑身，来，跟我这边请。,金星：,辛未，辛未，怎么回事？,辛未：,我老板减肥，要陪她玩会儿。,金星：,快速塑身。,牟紫：,对对，像我这样。,金星：,压腿是吧。,牟紫：,对对对。,金星：,我知道了，是这样吗？,牟紫：,金老师厉害。,金星：,行了，我知道了。,牟紫：,辛未，来，把我腿拿下来。。",金星 辛未《健身教练》台词-今夜百乐门161112
"好的，谢谢大家，谢谢，请坐，经常用脑多喝六个核桃，您正在收看的是由真材实料的六个核桃独家冠名的《今晚,80,后脱口秀》，我是王自健，谢谢大家，谢谢。情人节刚过，不知道大家有没有过得很开心呢？当然了，情人节这个日子，对于有些人来说就很开心，很开心的人是什么呢？就是那些有情人的女生，没有伴侣的女生和没有伴侣的男生，以及有伴侣的男生，这个节其实都不怎么开心，当然情人节这一天，为什么已经过了，我们节目明明没赶上，我们还有拿出来说呢，当然有人说王自健，你这么做，你是不是就是再次“虐狗”，你们想想我是那样的人吗？,（未完）",王自健《今晚80后脱口秀》台词整理—你还在等什么？
"沈腾：谢谢，谢谢，谢谢。谢谢大家用这么热情的方式为欢迎我们两个外地人，我和我的表弟来自新奥尔良，我叫鸡翅。,艾伦：我叫鸡腿。,沈腾：来，干杯干杯，谢谢。,艾伦：谢谢。,沈腾：五年前的今天，刮着九级大风，我们站在悬崖上，我一枪打死了当时最快的快枪手，汤姆,骑士：汤姆是你打死的吗？他是站在悬崖边上，让大风刮下去的。,沈腾：那是不是跟我决斗的时候，被风刮下去的，九级大风，来自中文台词网，还披个斗篷，还顶风站着，不刮他刮谁。这个帽子就是他的，看见上面这毛没有？毛越长，代表这个枪手越厉害。,艾伦：哥，要不你把这帽子送我吧。,沈腾：这帽子真适合你，显你脸大。,艾伦：哥，你这话我就不爱听了，我脸大那是显的吗，那本来就大。,沈腾：这顶帽子，象征着一个枪手的荣誉，这是哥用生命换来的。,骑士：哈哈哈，还生命换来的，不大风刮来的嘛。哥们，两件事，第一，你是我见过的能活着的毛最长的人。第二，你快死了，我们这儿有个杨沅翰，来自中文台词网，是谁的帽子上的毛长，他就找谁决斗，跟他决斗过的人没有一个是活着的，知道吗？因此他成为了我们这个镇赏金最高的通缉犯，就你吹牛这劲，我看你啊，赶紧把枪扔了吧，回家吧。,沈腾：我跟你说，那是他走了狗屎运，没碰着我，还杨沅翰，碰到我，我给他打成对眼龙。,杨沅翰：长毛，膨！,沈腾：（把帽子戴到艾伦头上）生日快乐，但是你记住，不管谁问你，你都不能说是我给你的，一定要说是你自己通过比赛赢得的。,（未完）",沈腾开心麻花《赏金猎人1》台词完整版
"岳云鹏：,谢谢，今天是第二季《欢乐喜剧人》总决赛。,孙越：,没错。,岳云鹏：,此时此刻，心情十分的忐忑。,孙越：,是啊。,岳云鹏：,十分的紧张。,孙越：,是吗？,岳云鹏：,没关系，拿出我们最好的节目，回馈给您。,孙越：,没错。,岳云鹏：,喜剧人的舞台上，每一位喜剧人，都很棒。,孙越：,没错。,岳云鹏：,都是我们的老师。,孙越：,嗯。,岳云鹏：,就比如说刚才的潘长江老师。,孙越：,对。,岳云鹏：,杨树林老师。,孙越：,杨老师。,岳云鹏：,文松老师。,孙越：,对。,岳云鹏：,开心麻花、王宁艾伦。,孙越：,没错。,岳云鹏：,还有一个谁，大潘。,孙越：,差点给忘了。,岳云鹏：,应该是向人家学习。,孙越：,没错。,岳云鹏：,他们今天的成绩分别是第二名、第三名、第四名，我还没说完，第五名。,孙越：,你别说了，行了，来自中文台词网，你这意思你第一呗。,岳云鹏：,孙越：,说到心缝儿里了。,岳云鹏：,没有，没有，这位老师说相声年头也长了。,孙越：,也不短。,岳云鹏：,你看，说相声说成这样了，买衣服。,孙越：,买衣服怎么了？,岳云鹏：,咱们去买衣服一般都是服务员，这件衣服我想试试都这样，人家不试。,孙越：,怎么了？,岳云鹏：,服务员，我先跟你说好啊，我不是个结巴。这件衣服帮我拿一件",岳云鹏、孙越《今夜我们说相声》台词——欢乐喜剧人总决赛
"刘亮：哎呀，时间不早了，大腕马上就来了。,白鸽：（咳嗽）,刘亮：停停停，别拍了，你来干啥来了？,白鸽：老公，这不是你第一次当主演吗，我特意给你做点好吃滴，来犒劳犒劳你。,刘亮：有啥事赶紧说，我这拍戏呢，一会儿大腕就来了。,白鸽：就是我想看看这次还有没有机会，再让我演一个什么角色？,刘亮：我告诉你，这次有大腕，也有角色，但不适合你。,白鸽：老公，你不了解我吗？我什么都能演。,刘亮：你演不了。,白鸽：我能演。,刘亮：演不了。,白鸽：我什么都能演。,刘亮：太监。,白鸽：那不正好嘛，省得费事了。,刘亮：你说的演太监，去上那边去，一会儿好好演，服装道具老师，把服装赶紧准备一下，大腕马上就到啦。,马苏：（咳嗽）,刘亮：哎呀呀。,白鸽：这气质，我的天。,马苏：（摆造型）,刘亮：行了行了，马老师，好了好了。,马苏：导演，看我怎么样？,刘亮：太漂亮了，漂不漂亮？握握手。,马苏：你好你好。,刘亮：马老师，你辛苦了。,马苏：谢谢您给我这次机会，我在《芈月传》里，我就没有斗过那个芈月，来自中文台词网，我这次我一定当把皇后我斗过她。,刘亮：妥了，放心吧，太给力了，这次我知道马老师的时间比较紧张，然后我也抓紧时间，不耽误您的时间。,马苏：没事。,刘亮：介绍一下剧情，我穿的这身衣服不用说了，我是皇上。,（未完）",刘亮白鸽、马苏《后宫风云》台词剧本
